region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
2,2301,Región de Antofagasta,Tocopilla,median_household_income,1303632.0,CLP,high
2,2301,Región de Antofagasta,Tocopilla,poverty_rate,19.53,percent,low
2,2301,Región de Antofagasta,Tocopilla,public_transport_share,34.19,percent,high
2,2301,Región de Antofagasta,Tocopilla,unemployment_rate,9.26,percent,medium
2,2302,Región de Antofagasta,María Elena,median_household_income,1303632.0,CLP,high
2,2302,Región de Antofagasta,María Elena,poverty_rate,19.53,percent,low
2,2302,Región de Antofagasta,María Elena,public_transport_share,34.19,percent,high
2,2302,Región de Antofagasta,María Elena,unemployment_rate,9.26,percent,medium
3,3101,Región de Atacama,Copiapó,median_household_income,1138667.0,CLP,high
3,3101,Región de Atacama,Copiapó,poverty_rate,21.19,percent,medium
3,3101,Región de Atacama,Copiapó,public_transport_share,24.73,percent,low
3,3101,Región de Atacama,Copiapó,unemployment_rate,8.77,percent,medium
3,3102,Región de Atacama,Caldera,median_household_income,1138667.0,CLP,high
3,3102,Región de Atacama,Caldera,poverty_rate,21.19,percent,medium
3,3102,Región de Atacama,Caldera,public_transport_share,24.73,percent,low
3,3102,Región de Atacama,Caldera,unemployment_rate,8.77,percent,medium
3,3103,Región de Atacama,Tierra Amarilla,median_household_income,1138667.0,CLP,high
3,3103,Región de Atacama,Tierra Amarilla,poverty_rate,21.19,percent,medium
3,3103,Región de Atacama,Tierra Amarilla,public_transport_share,24.73,percent,low
3,3103,Región de Atacama,Tierra Amarilla,unemployment_rate,8.77,percent,medium
3,3201,Región de Atacama,Chañaral,median_household_income,1138667.0,CLP,high
3,3201,Región de Atacama,Chañaral,poverty_rate,21.19,percent,medium
3,3201,Región de Atacama,Chañaral,public_transport_share,24.73,percent,low
3,3201,Región de Atacama,Chañaral,unemployment_rate,8.77,percent,medium
3,3202,Región de Atacama,Diego de Almagro,median_household_income,1138667.0,CLP,high
3,3202,Región de Atacama,Diego de Almagro,poverty_rate,21.19,percent,medium
3,3202,Región de Atacama,Diego de Almagro,public_transport_share,24.73,percent,low
3,3202,Región de Atacama,Diego de Almagro,unemployment_rate,8.77,percent,medium
3,3301,Región de Atacama,Vallenar,median_household_income,1138667.0,CLP,high
3,3301,Región de Atacama,Vallenar,poverty_rate,21.19,percent,medium
3,3301,Región de Atacama,Vallenar,public_transport_share,24.73,percent,low
3,3301,Región de Atacama,Vallenar,unemployment_rate,8.77,percent,medium
3,3302,Región de Atacama,Alto del Carmen,median_household_income,1138667.0,CLP,high
3,3302,Región de Atacama,Alto del Carmen,poverty_rate,21.19,percent,medium
3,3302,Región de Atacama,Alto del Carmen,public_transport_share,24.73,percent,low
3,3302,Región de Atacama,Alto del Carmen,unemployment_rate,8.77,percent,medium
3,3303,Región de Atacama,Freirina,median_household_income,1138667.0,CLP,high
3,3303,Región de Atacama,Freirina,poverty_rate,21.19,percent,medium
3,3303,Región de Atacama,Freirina,public_transport_share,24.73,percent,low
3,3303,Región de Atacama,Freirina,unemployment_rate,8.77,percent,medium
3,3304,Región de Atacama,Huasco,median_household_income,1138667.0,CLP,high
3,3304,Región de Atacama,Huasco,poverty_rate,21.19,percent,medium
3,3304,Región de Atacama,Huasco,public_transport_share,24.73,percent,low
3,3304,Región de Atacama,Huasco,unemployment_rate,8.77,percent,medium
4,4101,Región de Coquimbo,La Serena,median_household_income,1068233.0,CLP,medium
4,4101,Región de Coquimbo,La Serena,poverty_rate,24.26,percent,high
4,4101,Región de Coquimbo,La Serena,public_transport_share,28.79,percent,medium
4,4101,Región de Coquimbo,La Serena,unemployment_rate,9.08,percent,medium
4,4102,Región de Coquimbo,Coquimbo,median_household_income,1068233.0,CLP,medium
4,4102,Región de Coquimbo,Coquimbo,poverty_rate,24.26,percent,high
4,4102,Región de Coquimbo,Coquimbo,public_transport_share,28.79,percent,medium
4,4102,Región de Coquimbo,Coquimbo,unemployment_rate,9.08,percent,medium
4,4103,Región de Coquimbo,Andacollo,median_household_income,1068233.0,CLP,medium
4,4103,Región de Coquimbo,Andacollo,poverty_rate,24.26,percent,high
4,4103,Región de Coquimbo,Andacollo,public_transport_share,28.79,percent,medium
4,4103,Región de Coquimbo,Andacollo,unemployment_rate,9.08,percent,medium
4,4104,Región de Coquimbo,La Higuera,median_household_income,1068233.0,CLP,medium
4,4104,Región de Coquimbo,La Higuera,poverty_rate,24.26,percent,high
4,4104,Región de Coquimbo,La Higuera,public_transport_share,28.79,percent,medium
4,4104,Región de Coquimbo,La Higuera,unemployment_rate,9.08,percent,medium
4,4105,Región de Coquimbo,Paiguano,median_household_income,1068233.0,CLP,medium
4,4105,Región de Coquimbo,Paiguano,poverty_rate,24.26,percent,high
4,4105,Región de Coquimbo,Paiguano,public_transport_share,28.79,percent,medium
4,4105,Región de Coquimbo,Paiguano,unemployment_rate,9.08,percent,medium
4,4106,Región de Coquimbo,Vicuña,median_household_income,1068233.0,CLP,medium
4,4106,Región de Coquimbo,Vicuña,poverty_rate,24.26,percent,high
4,4106,Región de Coquimbo,Vicuña,public_transport_share,28.79,percent,medium
4,4106,Región de Coquimbo,Vicuña,unemployment_rate,9.08,percent,medium
4,4201,Región de Coquimbo,Illapel,median_household_income,1068233.0,CLP,medium
4,4201,Región de Coquimbo,Illapel,poverty_rate,24.26,percent,high
4,4201,Región de Coquimbo,Illapel,public_transport_share,28.79,percent,medium
4,4201,Región de Coquimbo,Illapel,unemployment_rate,9.08,percent,medium
4,4202,Región de Coquimbo,Canela,median_household_income,1068233.0,CLP,medium
4,4202,Región de Coquimbo,Canela,poverty_rate,24.26,percent,high
4,4202,Región de Coquimbo,Canela,public_transport_share,28.79,percent,medium
4,4202,Región de Coquimbo,Canela,unemployment_rate,9.08,percent,medium
4,4203,Región de Coquimbo,Los Vilos,median_household_income,1068233.0,CLP,medium
4,4203,Región de Coquimbo,Los Vilos,poverty_rate,24.26,percent,high
4,4203,Región de Coquimbo,Los Vilos,public_transport_share,28.79,percent,medium
4,4203,Región de Coquimbo,Los Vilos,unemployment_rate,9.08,percent,medium
4,4204,Región de Coquimbo,Salamanca,median_household_income,1068233.0,CLP,medium
4,4204,Región de Coquimbo,Salamanca,poverty_rate,24.26,percent,high
4,4204,Región de Coquimbo,Salamanca,public_transport_share,28.79,percent,medium
4,4204,Región de Coquimbo,Salamanca,unemployment_rate,9.08,percent,medium
4,4301,Región de Coquimbo,Ovalle,median_household_income,1068233.0,CLP,medium
4,4301,Región de Coquimbo,Ovalle,poverty_rate,24.26,percent,high
4,4301,Región de Coquimbo,Ovalle,public_transport_share,28.79,percent,medium
4,4301,Región de Coquimbo,Ovalle,unemployment_rate,9.08,percent,medium
4,4302,Región de Coquimbo,Combarbalá,median_household_income,1068233.0,CLP,medium
4,4302,Región de Coquimbo,Combarbalá,poverty_rate,24.26,percent,high
4,4302,Región de Coquimbo,Combarbalá,public_transport_share,28.79,percent,medium
4,4302,Región de Coquimbo,Combarbalá,unemployment_rate,9.08,percent,medium
4,4303,Región de Coquimbo,Monte Patria,median_household_income,1068233.0,CLP,medium
4,4303,Región de Coquimbo,Monte Patria,poverty_rate,24.26,percent,high
4,4303,Región de Coquimbo,Monte Patria,public_transport_share,28.79,percent,medium
4,4303,Región de Coquimbo,Monte Patria,unemployment_rate,9.08,percent,medium
4,4304,Región de Coquimbo,Punitaqui,median_household_income,1068233.0,CLP,medium
4,4304,Región de Coquimbo,Punitaqui,poverty_rate,24.26,percent,high
4,4304,Región de Coquimbo,Punitaqui,public_transport_share,28.79,percent,medium
4,4304,Región de Coquimbo,Punitaqui,unemployment_rate,9.08,percent,medium
4,4305,Región de Coquimbo,Río Hurtado,median_household_income,1068233.0,CLP,medium
4,4305,Región de Coquimbo,Río Hurtado,poverty_rate,24.26,percent,high
4,4305,Región de Coquimbo,Río Hurtado,public_transport_share,28.79,percent,medium
4,4305,Región de Coquimbo,Río Hurtado,unemployment_rate,9.08,percent,medium
5,5101,Región de Valparaíso,Valparaíso,median_household_income,1108241.0,CLP,medium
5,5101,Región de Valparaíso,Valparaíso,poverty_rate,20.94,percent,low
5,5101,Región de Valparaíso,Valparaíso,public_transport_share,39.54,percent,high
5,5101,Región de Valparaíso,Valparaíso,unemployment_rate,9.8,percent,high
5,5102,Región de Valparaíso,Casablanca,median_household_income,1108241.0,CLP,medium
5,5102,Región de Valparaíso,Casablanca,poverty_rate,20.94,percent,low
5,5102,Región de Valparaíso,Casablanca,public_transport_share,39.54,percent,high
5,5102,Región de Valparaíso,Casablanca,unemployment_rate,9.8,percent,high
5,5103,Región de Valparaíso,Concón,median_household_income,1108241.0,CLP,medium
5,5103,Región de Valparaíso,Concón,poverty_rate,20.94,percent,low
5,5103,Región de Valparaíso,Concón,public_transport_share,39.54,percent,high
5,5103,Región de Valparaíso,Concón,unemployment_rate,9.8,percent,high
5,5104,Región de Valparaíso,Juan Fernández,median_household_income,1108241.0,CLP,medium
5,5104,Región de Valparaíso,Juan Fernández,poverty_rate,20.94,percent,low
5,5104,Región de Valparaíso,Juan Fernández,public_transport_share,39.54,percent,high
5,5104,Región de Valparaíso,Juan Fernández,unemployment_rate,9.8,percent,high
5,5105,Región de Valparaíso,Puchuncaví,median_household_income,1108241.0,CLP,medium
5,5105,Región de Valparaíso,Puchuncaví,poverty_rate,20.94,percent,low
5,5105,Región de Valparaíso,Puchuncaví,public_transport_share,39.54,percent,high
5,5105,Región de Valparaíso,Puchuncaví,unemployment_rate,9.8,percent,high
5,5107,Región de Valparaíso,Quintero,median_household_income,1108241.0,CLP,medium
5,5107,Región de Valparaíso,Quintero,poverty_rate,20.94,percent,low
5,5107,Región de Valparaíso,Quintero,public_transport_share,39.54,percent,high
5,5107,Región de Valparaíso,Quintero,unemployment_rate,9.8,percent,high
5,5109,Región de Valparaíso,Viña del Mar,median_household_income,1108241.0,CLP,medium
5,5109,Región de Valparaíso,Viña del Mar,poverty_rate,20.94,percent,low
5,5109,Región de Valparaíso,Viña del Mar,public_transport_share,39.54,percent,high
5,5109,Región de Valparaíso,Viña del Mar,unemployment_rate,9.8,percent,high
5,5201,Región de Valparaíso,Isla de Pascua,median_household_income,1108241.0,CLP,medium
5,5201,Región de Valparaíso,Isla de Pascua,poverty_rate,20.94,percent,low
5,5201,Región de Valparaíso,Isla de Pascua,public_transport_share,39.54,percent,high
5,5201,Región de Valparaíso,Isla de Pascua,unemployment_rate,9.8,percent,high
5,5301,Región de Valparaíso,Los Andes,median_household_income,1108241.0,CLP,medium
5,5301,Región de Valparaíso,Los Andes,poverty_rate,20.94,percent,low
5,5301,Región de Valparaíso,Los Andes,public_transport_share,39.54,percent,high
5,5301,Región de Valparaíso,Los Andes,unemployment_rate,9.8,percent,high
5,5302,Región de Valparaíso,Calle Larga,median_household_income,1108241.0,CLP,medium
5,5302,Región de Valparaíso,Calle Larga,poverty_rate,20.94,percent,low
5,5302,Región de Valparaíso,Calle Larga,public_transport_share,39.54,percent,high
5,5302,Región de Valparaíso,Calle Larga,unemployment_rate,9.8,percent,high
5,5303,Región de Valparaíso,Rinconada,median_household_income,1108241.0,CLP,medium
5,5303,Región de Valparaíso,Rinconada,poverty_rate,20.94,percent,low
5,5303,Región de Valparaíso,Rinconada,public_transport_share,39.54,percent,high
5,5303,Región de Valparaíso,Rinconada,unemployment_rate,9.8,percent,high
5,5304,Región de Valparaíso,San Esteban,median_household_income,1108241.0,CLP,medium
5,5304,Región de Valparaíso,San Esteban,poverty_rate,20.94,percent,low
5,5304,Región de Valparaíso,San Esteban,public_transport_share,39.54,percent,high
5,5304,Región de Valparaíso,San Esteban,unemployment_rate,9.8,percent,high
5,5401,Región de Valparaíso,La Ligua,median_household_income,1108241.0,CLP,medium
5,5401,Región de Valparaíso,La Ligua,poverty_rate,20.94,percent,low
5,5401,Región de Valparaíso,La Ligua,public_transport_share,39.54,percent,high
5,5401,Región de Valparaíso,La Ligua,unemployment_rate,9.8,percent,high
5,5402,Región de Valparaíso,Cabildo,median_household_income,1108241.0,CLP,medium
5,5402,Región de Valparaíso,Cabildo,poverty_rate,20.94,percent,low
5,5402,Región de Valparaíso,Cabildo,public_transport_share,39.54,percent,high
5,5402,Región de Valparaíso,Cabildo,unemployment_rate,9.8,percent,high
5,5403,Región de Valparaíso,Papudo,median_household_income,1108241.0,CLP,medium
5,5403,Región de Valparaíso,Papudo,poverty_rate,20.94,percent,low
5,5403,Región de Valparaíso,Papudo,public_transport_share,39.54,percent,high
5,5403,Región de Valparaíso,Papudo,unemployment_rate,9.8,percent,high
5,5404,Región de Valparaíso,Petorca,median_household_income,1108241.0,CLP,medium
5,5404,Región de Valparaíso,Petorca,poverty_rate,20.94,percent,low
5,5404,Región de Valparaíso,Petorca,public_transport_share,39.54,percent,high
5,5404,Región de Valparaíso,Petorca,unemployment_rate,9.8,percent,high
5,5405,Región de Valparaíso,Zapallar,median_household_income,1108241.0,CLP,medium
5,5405,Región de Valparaíso,Zapallar,poverty_rate,20.94,percent,low
5,5405,Región de Valparaíso,Zapallar,public_transport_share,39.54,percent,high
5,5405,Región de Valparaíso,Zapallar,unemployment_rate,9.8,percent,high
5,5501,Región de Valparaíso,Quillota,median_household_income,1108241.0,CLP,medium
5,5501,Región de Valparaíso,Quillota,poverty_rate,20.94,percent,low
5,5501,Región de Valparaíso,Quillota,public_transport_share,39.54,percent,high
5,5501,Región de Valparaíso,Quillota,unemployment_rate,9.8,percent,high
5,5502,Región de Valparaíso,Calera,median_household_income,1108241.0,CLP,medium
5,5502,Región de Valparaíso,Calera,poverty_rate,20.94,percent,low
5,5502,Región de Valparaíso,Calera,public_transport_share,39.54,percent,high
5,5502,Región de Valparaíso,Calera,unemployment_rate,9.8,percent,high
5,5503,Región de Valparaíso,Hijuelas,median_household_income,1108241.0,CLP,medium
5,5503,Región de Valparaíso,Hijuelas,poverty_rate,20.94,percent,low
5,5503,Región de Valparaíso,Hijuelas,public_transport_share,39.54,percent,high
5,5503,Región de Valparaíso,Hijuelas,unemployment_rate,9.8,percent,high
5,5504,Región de Valparaíso,La Cruz,median_household_income,1108241.0,CLP,medium
5,5504,Región de Valparaíso,La Cruz,poverty_rate,20.94,percent,low
5,5504,Región de Valparaíso,La Cruz,public_transport_share,39.54,percent,high
5,5504,Región de Valparaíso,La Cruz,unemployment_rate,9.8,percent,high
5,5506,Región de Valparaíso,Nogales,median_household_income,1108241.0,CLP,medium
5,5506,Región de Valparaíso,Nogales,poverty_rate,20.94,percent,low
5,5506,Región de Valparaíso,Nogales,public_transport_share,39.54,percent,high
5,5506,Región de Valparaíso,Nogales,unemployment_rate,9.8,percent,high
5,5601,Región de Valparaíso,San Antonio,median_household_income,1108241.0,CLP,medium
5,5601,Región de Valparaíso,San Antonio,poverty_rate,20.94,percent,low
5,5601,Región de Valparaíso,San Antonio,public_transport_share,39.54,percent,high
5,5601,Región de Valparaíso,San Antonio,unemployment_rate,9.8,percent,high
5,5602,Región de Valparaíso,Algarrobo,median_household_income,1108241.0,CLP,medium
5,5602,Región de Valparaíso,Algarrobo,poverty_rate,20.94,percent,low
5,5602,Región de Valparaíso,Algarrobo,public_transport_share,39.54,percent,high
5,5602,Región de Valparaíso,Algarrobo,unemployment_rate,9.8,percent,high
5,5603,Región de Valparaíso,Cartagena,median_household_income,1108241.0,CLP,medium
5,5603,Región de Valparaíso,Cartagena,poverty_rate,20.94,percent,low
5,5603,Región de Valparaíso,Cartagena,public_transport_share,39.54,percent,high
5,5603,Región de Valparaíso,Cartagena,unemployment_rate,9.8,percent,high
5,5604,Región de Valparaíso,El Quisco,median_household_income,1108241.0,CLP,medium
5,5604,Región de Valparaíso,El Quisco,poverty_rate,20.94,percent,low
5,5604,Región de Valparaíso,El Quisco,public_transport_share,39.54,percent,high
5,5604,Región de Valparaíso,El Quisco,unemployment_rate,9.8,percent,high
5,5605,Región de Valparaíso,El Tabo,median_household_income,1108241.0,CLP,medium
5,5605,Región de Valparaíso,El Tabo,poverty_rate,20.94,percent,low
5,5605,Región de Valparaíso,El Tabo,public_transport_share,39.54,percent,high
5,5605,Región de Valparaíso,El Tabo,unemployment_rate,9.8,percent,high
5,5606,Región de Valparaíso,Santo Domingo,median_household_income,1108241.0,CLP,medium
5,5606,Región de Valparaíso,Santo Domingo,poverty_rate,20.94,percent,low
5,5606,Región de Valparaíso,Santo Domingo,public_transport_share,39.54,percent,high
5,5606,Región de Valparaíso,Santo Domingo,unemployment_rate,9.8,percent,high
5,5701,Región de Valparaíso,San Felipe,median_household_income,1108241.0,CLP,medium
5,5701,Región de Valparaíso,San Felipe,poverty_rate,20.94,percent,low
5,5701,Región de Valparaíso,San Felipe,public_transport_share,39.54,percent,high
5,5701,Región de Valparaíso,San Felipe,unemployment_rate,9.8,percent,high
5,5702,Región de Valparaíso,Catemu,median_household_income,1108241.0,CLP,medium
5,5702,Región de Valparaíso,Catemu,poverty_rate,20.94,percent,low
5,5702,Región de Valparaíso,Catemu,public_transport_share,39.54,percent,high
5,5702,Región de Valparaíso,Catemu,unemployment_rate,9.8,percent,high
5,5703,Región de Valparaíso,Llaillay,median_household_income,1108241.0,CLP,medium
5,5703,Región de Valparaíso,Llaillay,poverty_rate,20.94,percent,low
5,5703,Región de Valparaíso,Llaillay,public_transport_share,39.54,percent,high
5,5703,Región de Valparaíso,Llaillay,unemployment_rate,9.8,percent,high
5,5704,Región de Valparaíso,Panquehue,median_household_income,1108241.0,CLP,medium
5,5704,Región de Valparaíso,Panquehue,poverty_rate,20.94,percent,low
5,5704,Región de Valparaíso,Panquehue,public_transport_share,39.54,percent,high
5,5704,Región de Valparaíso,Panquehue,unemployment_rate,9.8,percent,high
5,5705,Región de Valparaíso,Putaendo,median_household_income,1108241.0,CLP,medium
5,5705,Región de Valparaíso,Putaendo,poverty_rate,20.94,percent,low
5,5705,Región de Valparaíso,Putaendo,public_transport_share,39.54,percent,high
5,5705,Región de Valparaíso,Putaendo,unemployment_rate,9.8,percent,high
5,5706,Región de Valparaíso,Santa María,median_household_income,1108241.0,CLP,medium
5,5706,Región de Valparaíso,Santa María,poverty_rate,20.94,percent,low
5,5706,Región de Valparaíso,Santa María,public_transport_share,39.54,percent,high
5,5706,Región de Valparaíso,Santa María,unemployment_rate,9.8,percent,high
5,5801,Región de Valparaíso,Quilpué,median_household_income,1108241.0,CLP,medium
5,5801,Región de Valparaíso,Quilpué,poverty_rate,20.94,percent,low
5,5801,Región de Valparaíso,Quilpué,public_transport_share,39.54,percent,high
5,5801,Región de Valparaíso,Quilpué,unemployment_rate,9.8,percent,high
5,5802,Región de Valparaíso,Limache,median_household_income,1108241.0,CLP,medium
5,5802,Región de Valparaíso,Limache,poverty_rate,20.94,percent,low
5,5802,Región de Valparaíso,Limache,public_transport_share,39.54,percent,high
5,5802,Región de Valparaíso,Limache,unemployment_rate,9.8,percent,high
5,5803,Región de Valparaíso,Olmué,median_household_income,1108241.0,CLP,medium
5,5803,Región de Valparaíso,Olmué,poverty_rate,20.94,percent,low
5,5803,Región de Valparaíso,Olmué,public_transport_share,39.54,percent,high
5,5803,Región de Valparaíso,Olmué,unemployment_rate,9.8,percent,high
5,5804,Región de Valparaíso,Villa Alemana,median_household_income,1108241.0,CLP,medium
5,5804,Región de Valparaíso,Villa Alemana,poverty_rate,20.94,percent,low
5,5804,Región de Valparaíso,Villa Alemana,public_transport_share,39.54,percent,high
5,5804,Región de Valparaíso,Villa Alemana,unemployment_rate,9.8,percent,high
6,6101,Región del Libertador Gral. Bernardo O'Higgins,Rancagua,median_household_income,1100000.0,CLP,medium
6,6101,Región del Libertador Gral. Bernardo O'Higgins,Rancagua,poverty_rate,21.05,percent,low
6,6101,Región del Libertador Gral. Bernardo O'Higgins,Rancagua,public_transport_share,20.36,percent,very low
6,6101,Región del Libertador Gral. Bernardo O'Higgins,Rancagua,unemployment_rate,9.07,percent,medium
6,6102,Región del Libertador Gral. Bernardo O'Higgins,Codegua,median_household_income,1100000.0,CLP,medium
6,6102,Región del Libertador Gral. Bernardo O'Higgins,Codegua,poverty_rate,21.05,percent,low
6,6102,Región del Libertador Gral. Bernardo O'Higgins,Codegua,public_transport_share,20.36,percent,very low
6,6102,Región del Libertador Gral. Bernardo O'Higgins,Codegua,unemployment_rate,9.07,percent,medium
6,6103,Región del Libertador Gral. Bernardo O'Higgins,Coinco,median_household_income,1100000.0,CLP,medium
6,6103,Región del Libertador Gral. Bernardo O'Higgins,Coinco,poverty_rate,21.05,percent,low
6,6103,Región del Libertador Gral. Bernardo O'Higgins,Coinco,public_transport_share,20.36,percent,very low
6,6103,Región del Libertador Gral. Bernardo O'Higgins,Coinco,unemployment_rate,9.07,percent,medium
6,6104,Región del Libertador Gral. Bernardo O'Higgins,Coltauco,median_household_income,1100000.0,CLP,medium
6,6104,Región del Libertador Gral. Bernardo O'Higgins,Coltauco,poverty_rate,21.05,percent,low
6,6104,Región del Libertador Gral. Bernardo O'Higgins,Coltauco,public_transport_share,20.36,percent,very low
6,6104,Región del Libertador Gral. Bernardo O'Higgins,Coltauco,unemployment_rate,9.07,percent,medium
6,6105,Región del Libertador Gral. Bernardo O'Higgins,Doñihue,median_household_income,1100000.0,CLP,medium
6,6105,Región del Libertador Gral. Bernardo O'Higgins,Doñihue,poverty_rate,21.05,percent,low
6,6105,Región del Libertador Gral. Bernardo O'Higgins,Doñihue,public_transport_share,20.36,percent,very low
6,6105,Región del Libertador Gral. Bernardo O'Higgins,Doñihue,unemployment_rate,9.07,percent,medium
6,6106,Región del Libertador Gral. Bernardo O'Higgins,Graneros,median_household_income,1100000.0,CLP,medium
6,6106,Región del Libertador Gral. Bernardo O'Higgins,Graneros,poverty_rate,21.05,percent,low
6,6106,Región del Libertador Gral. Bernardo O'Higgins,Graneros,public_transport_share,20.36,percent,very low
6,6106,Región del Libertador Gral. Bernardo O'Higgins,Graneros,unemployment_rate,9.07,percent,medium
6,6107,Región del Libertador Gral. Bernardo O'Higgins,Las Cabras,median_household_income,1100000.0,CLP,medium
6,6107,Región del Libertador Gral. Bernardo O'Higgins,Las Cabras,poverty_rate,21.05,percent,low
6,6107,Región del Libertador Gral. Bernardo O'Higgins,Las Cabras,public_transport_share,20.36,percent,very low
6,6107,Región del Libertador Gral. Bernardo O'Higgins,Las Cabras,unemployment_rate,9.07,percent,medium
6,6108,Región del Libertador Gral. Bernardo O'Higgins,Machalí,median_household_income,1100000.0,CLP,medium
6,6108,Región del Libertador Gral. Bernardo O'Higgins,Machalí,poverty_rate,21.05,percent,low
6,6108,Región del Libertador Gral. Bernardo O'Higgins,Machalí,public_transport_share,20.36,percent,very low
6,6108,Región del Libertador Gral. Bernardo O'Higgins,Machalí,unemployment_rate,9.07,percent,medium
6,6109,Región del Libertador Gral. Bernardo O'Higgins,Malloa,median_household_income,1100000.0,CLP,medium
6,6109,Región del Libertador Gral. Bernardo O'Higgins,Malloa,poverty_rate,21.05,percent,low
6,6109,Región del Libertador Gral. Bernardo O'Higgins,Malloa,public_transport_share,20.36,percent,very low
6,6109,Región del Libertador Gral. Bernardo O'Higgins,Malloa,unemployment_rate,9.07,percent,medium
6,6110,Región del Libertador Gral. Bernardo O'Higgins,Mostazal,median_household_income,1100000.0,CLP,medium
6,6110,Región del Libertador Gral. Bernardo O'Higgins,Mostazal,poverty_rate,21.05,percent,low
6,6110,Región del Libertador Gral. Bernardo O'Higgins,Mostazal,public_transport_share,20.36,percent,very low
