region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
4,4204,Coquimbo,Salamanca,renter_share,27.27,percent,medium
4,4204,Coquimbo,Salamanca,transport_logistics_employment,3.45,percent,very low
4,4301,Coquimbo,Ovalle,electricity_access,100.0,percent,very low
4,4301,Coquimbo,Ovalle,home_ownership,70.15,percent,medium
4,4301,Coquimbo,Ovalle,industry_construction_employment,21.31,percent,medium
4,4301,Coquimbo,Ovalle,renter_share,16.42,percent,low
4,4301,Coquimbo,Ovalle,transport_logistics_employment,4.92,percent,very low
4,4302,Coquimbo,Combarbalá,electricity_access,100.0,percent,very low
4,4302,Coquimbo,Combarbalá,home_ownership,45.45,percent,very low
4,4302,Coquimbo,Combarbalá,industry_construction_employment,50.0,percent,very high
4,4302,Coquimbo,Combarbalá,renter_share,45.45,percent,high
4,4302,Coquimbo,Combarbalá,transport_logistics_employment,0.0,percent,very low
4,4303,Coquimbo,Monte Patria,electricity_access,100.0,percent,very low
4,4303,Coquimbo,Monte Patria,home_ownership,65.22,percent,medium
4,4303,Coquimbo,Monte Patria,industry_construction_employment,27.78,percent,high
4,4303,Coquimbo,Monte Patria,renter_share,4.35,percent,very low
4,4303,Coquimbo,Monte Patria,transport_logistics_employment,16.67,percent,medium
4,4304,Coquimbo,Punitaqui,electricity_access,100.0,percent,very low
4,4304,Coquimbo,Punitaqui,home_ownership,83.33,percent,high
4,4304,Coquimbo,Punitaqui,industry_construction_employment,0.0,percent,very low
4,4304,Coquimbo,Punitaqui,renter_share,0.0,percent,very low
4,4304,Coquimbo,Punitaqui,transport_logistics_employment,0.0,percent,very low
5,5101,Valparaíso,Valparaíso,electricity_access,100.0,percent,very low
5,5101,Valparaíso,Valparaíso,home_ownership,49.12,percent,very low
5,5101,Valparaíso,Valparaíso,industry_construction_employment,20.0,percent,medium
5,5101,Valparaíso,Valparaíso,renter_share,31.58,percent,high
5,5101,Valparaíso,Valparaíso,transport_logistics_employment,10.59,percent,low
5,5102,Valparaíso,Casablanca,electricity_access,100.0,percent,very low
5,5102,Valparaíso,Casablanca,home_ownership,52.38,percent,very low
5,5102,Valparaíso,Casablanca,industry_construction_employment,30.77,percent,high
5,5102,Valparaíso,Casablanca,renter_share,28.57,percent,medium
5,5102,Valparaíso,Casablanca,transport_logistics_employment,11.54,percent,medium
5,5103,Valparaíso,Concón,electricity_access,100.0,percent,very low
5,5103,Valparaíso,Concón,home_ownership,50.0,percent,very low
5,5103,Valparaíso,Concón,industry_construction_employment,10.53,percent,low
5,5103,Valparaíso,Concón,renter_share,25.0,percent,medium
5,5103,Valparaíso,Concón,transport_logistics_employment,0.0,percent,very low
5,5105,Valparaíso,Puchuncaví,electricity_access,100.0,percent,very low
5,5105,Valparaíso,Puchuncaví,home_ownership,66.67,percent,medium
5,5105,Valparaíso,Puchuncaví,industry_construction_employment,40.0,percent,very high
5,5105,Valparaíso,Puchuncaví,renter_share,11.11,percent,very low
5,5105,Valparaíso,Puchuncaví,transport_logistics_employment,10.0,percent,low
5,5107,Valparaíso,Quintero,electricity_access,100.0,percent,very low
5,5107,Valparaíso,Quintero,home_ownership,57.89,percent,low
5,5107,Valparaíso,Quintero,industry_construction_employment,40.0,percent,very high
5,5107,Valparaíso,Quintero,renter_share,31.58,percent,high
5,5107,Valparaíso,Quintero,transport_logistics_employment,0.0,percent,very low
5,5109,Valparaíso,Viña del Mar,electricity_access,98.67,percent,very low
5,5109,Valparaíso,Viña del Mar,home_ownership,54.19,percent,low
5,5109,Valparaíso,Viña del Mar,industry_construction_employment,16.35,percent,medium
5,5109,Valparaíso,Viña del Mar,renter_share,31.53,percent,high
5,5109,Valparaíso,Viña del Mar,transport_logistics_employment,6.25,percent,very low
5,5201,Valparaíso,Isla de Pascua,electricity_access,100.0,percent,very low
5,5201,Valparaíso,Isla de Pascua,home_ownership,50.0,percent,very low
5,5201,Valparaíso,Isla de Pascua,industry_construction_employment,20.0,percent,medium
5,5201,Valparaíso,Isla de Pascua,renter_share,37.5,percent,high
5,5201,Valparaíso,Isla de Pascua,transport_logistics_employment,0.0,percent,very low
5,5301,Valparaíso,Los Andes,electricity_access,100.0,percent,very low
5,5301,Valparaíso,Los Andes,home_ownership,70.0,percent,medium
5,5301,Valparaíso,Los Andes,industry_construction_employment,15.63,percent,low
5,5301,Valparaíso,Los Andes,renter_share,23.33,percent,medium
5,5301,Valparaíso,Los Andes,transport_logistics_employment,6.25,percent,very low
5,5302,Valparaíso,Calle Larga,electricity_access,100.0,percent,very low
5,5302,Valparaíso,Calle Larga,home_ownership,80.0,percent,high
5,5302,Valparaíso,Calle Larga,industry_construction_employment,16.67,percent,medium
5,5302,Valparaíso,Calle Larga,renter_share,0.0,percent,very low
5,5302,Valparaíso,Calle Larga,transport_logistics_employment,0.0,percent,very low
5,5303,Valparaíso,Rinconada,electricity_access,100.0,percent,very low
5,5303,Valparaíso,Rinconada,home_ownership,50.0,percent,very low
5,5303,Valparaíso,Rinconada,industry_construction_employment,33.33,percent,very high
5,5303,Valparaíso,Rinconada,renter_share,50.0,percent,high
5,5303,Valparaíso,Rinconada,transport_logistics_employment,33.33,percent,medium
5,5304,Valparaíso,San Esteban,electricity_access,100.0,percent,very low
5,5304,Valparaíso,San Esteban,home_ownership,63.64,percent,low
5,5304,Valparaíso,San Esteban,industry_construction_employment,33.33,percent,very high
5,5304,Valparaíso,San Esteban,renter_share,18.18,percent,low
5,5304,Valparaíso,San Esteban,transport_logistics_employment,0.0,percent,very low
5,5401,Valparaíso,La Ligua,electricity_access,100.0,percent,very low
5,5401,Valparaíso,La Ligua,home_ownership,56.0,percent,low
5,5401,Valparaíso,La Ligua,industry_construction_employment,19.35,percent,medium
5,5401,Valparaíso,La Ligua,renter_share,20.0,percent,low
5,5401,Valparaíso,La Ligua,transport_logistics_employment,6.45,percent,very low
5,5402,Valparaíso,Cabildo,electricity_access,100.0,percent,very low
5,5402,Valparaíso,Cabildo,home_ownership,72.73,percent,high
5,5402,Valparaíso,Cabildo,industry_construction_employment,27.27,percent,high
5,5402,Valparaíso,Cabildo,renter_share,18.18,percent,low
5,5402,Valparaíso,Cabildo,transport_logistics_employment,0.0,percent,very low
5,5403,Valparaíso,Papudo,electricity_access,100.0,percent,very low
5,5403,Valparaíso,Papudo,home_ownership,83.33,percent,high
5,5403,Valparaíso,Papudo,industry_construction_employment,25.0,percent,high
5,5403,Valparaíso,Papudo,renter_share,16.67,percent,low
5,5403,Valparaíso,Papudo,transport_logistics_employment,0.0,percent,very low
5,5404,Valparaíso,Petorca,electricity_access,100.0,percent,very low
5,5404,Valparaíso,Petorca,home_ownership,71.43,percent,medium
5,5404,Valparaíso,Petorca,industry_construction_employment,40.0,percent,very high
5,5404,Valparaíso,Petorca,renter_share,0.0,percent,very low
5,5404,Valparaíso,Petorca,transport_logistics_employment,20.0,percent,medium
5,5405,Valparaíso,Zapallar,electricity_access,100.0,percent,very low
5,5405,Valparaíso,Zapallar,home_ownership,66.67,percent,medium
5,5405,Valparaíso,Zapallar,industry_construction_employment,28.57,percent,high
5,5405,Valparaíso,Zapallar,renter_share,16.67,percent,low
5,5405,Valparaíso,Zapallar,transport_logistics_employment,0.0,percent,very low
5,5501,Valparaíso,Quillota,electricity_access,100.0,percent,very low
5,5501,Valparaíso,Quillota,home_ownership,64.15,percent,low
5,5501,Valparaíso,Quillota,industry_construction_employment,27.08,percent,high
5,5501,Valparaíso,Quillota,renter_share,26.42,percent,medium
5,5501,Valparaíso,Quillota,transport_logistics_employment,12.5,percent,medium
5,5502,Valparaíso,Calera,electricity_access,94.12,percent,very low
5,5502,Valparaíso,Calera,home_ownership,57.14,percent,low
5,5502,Valparaíso,Calera,industry_construction_employment,28.0,percent,high
5,5502,Valparaíso,Calera,renter_share,14.29,percent,low
5,5502,Valparaíso,Calera,transport_logistics_employment,8.0,percent,low
5,5503,Valparaíso,Hijuelas,electricity_access,100.0,percent,very low
5,5503,Valparaíso,Hijuelas,home_ownership,87.5,percent,very high
5,5503,Valparaíso,Hijuelas,industry_construction_employment,42.86,percent,very high
5,5503,Valparaíso,Hijuelas,renter_share,0.0,percent,very low
5,5503,Valparaíso,Hijuelas,transport_logistics_employment,0.0,percent,very low
5,5504,Valparaíso,La Cruz,electricity_access,100.0,percent,very low
5,5504,Valparaíso,La Cruz,home_ownership,77.78,percent,high
5,5504,Valparaíso,La Cruz,industry_construction_employment,22.22,percent,medium
5,5504,Valparaíso,La Cruz,renter_share,11.11,percent,very low
5,5504,Valparaíso,La Cruz,transport_logistics_employment,0.0,percent,very low
5,5506,Valparaíso,Nogales,electricity_access,100.0,percent,very low
5,5506,Valparaíso,Nogales,home_ownership,75.0,percent,high
5,5506,Valparaíso,Nogales,industry_construction_employment,10.0,percent,low
5,5506,Valparaíso,Nogales,renter_share,0.0,percent,very low
5,5506,Valparaíso,Nogales,transport_logistics_employment,40.0,percent,medium
5,5601,Valparaíso,San Antonio,electricity_access,96.15,percent,very low
5,5601,Valparaíso,San Antonio,home_ownership,54.9,percent,low
5,5601,Valparaíso,San Antonio,industry_construction_employment,19.67,percent,medium
5,5601,Valparaíso,San Antonio,renter_share,25.49,percent,medium
5,5601,Valparaíso,San Antonio,transport_logistics_employment,24.59,percent,medium
5,5602,Valparaíso,Algarrobo,electricity_access,100.0,percent,very low
5,5602,Valparaíso,Algarrobo,home_ownership,75.0,percent,high
5,5602,Valparaíso,Algarrobo,industry_construction_employment,12.5,percent,low
5,5602,Valparaíso,Algarrobo,renter_share,12.5,percent,low
5,5602,Valparaíso,Algarrobo,transport_logistics_employment,0.0,percent,very low
5,5603,Valparaíso,Cartagena,electricity_access,100.0,percent,very low
5,5603,Valparaíso,Cartagena,home_ownership,64.29,percent,low
5,5603,Valparaíso,Cartagena,industry_construction_employment,12.5,percent,low
5,5603,Valparaíso,Cartagena,renter_share,7.14,percent,very low
5,5603,Valparaíso,Cartagena,transport_logistics_employment,25.0,percent,medium
5,5604,Valparaíso,El Quisco,electricity_access,100.0,percent,very low
5,5604,Valparaíso,El Quisco,home_ownership,55.56,percent,low
5,5604,Valparaíso,El Quisco,industry_construction_employment,0.0,percent,very low
5,5604,Valparaíso,El Quisco,renter_share,11.11,percent,very low
5,5604,Valparaíso,El Quisco,transport_logistics_employment,14.29,percent,medium
5,5605,Valparaíso,El Tabo,electricity_access,100.0,percent,very low
5,5605,Valparaíso,El Tabo,home_ownership,71.43,percent,medium
5,5605,Valparaíso,El Tabo,industry_construction_employment,0.0,percent,very low
5,5605,Valparaíso,El Tabo,renter_share,0.0,percent,very low
5,5605,Valparaíso,El Tabo,transport_logistics_employment,0.0,percent,very low
5,5606,Valparaíso,Santo Domingo,electricity_access,100.0,percent,very low
5,5606,Valparaíso,Santo Domingo,home_ownership,80.0,percent,high
5,5606,Valparaíso,Santo Domingo,industry_construction_employment,14.29,percent,low
5,5606,Valparaíso,Santo Domingo,renter_share,0.0,percent,very low
5,5606,Valparaíso,Santo Domingo,transport_logistics_employment,0.0,percent,very low
5,5701,Valparaíso,San Felipe,electricity_access,100.0,percent,very low
5,5701,Valparaíso,San Felipe,home_ownership,64.29,percent,low
5,5701,Valparaíso,San Felipe,industry_construction_employment,12.24,percent,low
5,5701,Valparaíso,San Felipe,renter_share,23.81,percent,medium
5,5701,Valparaíso,San Felipe,transport_logistics_employment,8.16,percent,low
5,5702,Valparaíso,Catemu,electricity_access,100.0,percent,very low
5,5702,Valparaíso,Catemu,home_ownership,100.0,percent,very high
5,5702,Valparaíso,Catemu,industry_construction_employment,33.33,percent,very high
5,5702,Valparaíso,Catemu,renter_share,0.0,percent,very low
5,5702,Valparaíso,Catemu,transport_logistics_employment,33.33,percent,medium
5,5703,Valparaíso,Llaillay,electricity_access,100.0,percent,very low
5,5703,Valparaíso,Llaillay,home_ownership,80.0,percent,high
5,5703,Valparaíso,Llaillay,industry_construction_employment,27.27,percent,high
5,5703,Valparaíso,Llaillay,renter_share,0.0,percent,very low
5,5703,Valparaíso,Llaillay,transport_logistics_employment,0.0,percent,very low
5,5704,Valparaíso,Panquehue,electricity_access,100.0,percent,very low
5,5704,Valparaíso,Panquehue,home_ownership,0.0,percent,very low
5,5704,Valparaíso,Panquehue,industry_construction_employment,50.0,percent,very high
5,5704,Valparaíso,Panquehue,renter_share,100.0,percent,high
5,5704,Valparaíso,Panquehue,transport_logistics_employment,0.0,percent,very low
5,5705,Valparaíso,Putaendo,electricity_access,100.0,percent,very low
5,5705,Valparaíso,Putaendo,home_ownership,75.0,percent,high
5,5705,Valparaíso,Putaendo,industry_construction_employment,15.38,percent,low
5,5705,Valparaíso,Putaendo,renter_share,0.0,percent,very low
5,5705,Valparaíso,Putaendo,transport_logistics_employment,0.0,percent,very low
5,5706,Valparaíso,Santa María,electricity_access,100.0,percent,very low
5,5706,Valparaíso,Santa María,home_ownership,75.0,percent,high
5,5706,Valparaíso,Santa María,industry_construction_employment,0.0,percent,very low
5,5706,Valparaíso,Santa María,renter_share,0.0,percent,very low
5,5706,Valparaíso,Santa María,transport_logistics_employment,0.0,percent,very low
5,5801,Valparaíso,Quilpué,electricity_access,100.0,percent,very low
5,5801,Valparaíso,Quilpué,home_ownership,64.65,percent,medium
5,5801,Valparaíso,Quilpué,industry_construction_employment,14.71,percent,low
5,5801,Valparaíso,Quilpué,renter_share,26.26,percent,medium
5,5801,Valparaíso,Quilpué,transport_logistics_employment,10.78,percent,low
5,5802,Valparaíso,Limache,electricity_access,100.0,percent,very low
5,5802,Valparaíso,Limache,home_ownership,64.29,percent,low
5,5802,Valparaíso,Limache,industry_construction_employment,16.13,percent,low
5,5802,Valparaíso,Limache,renter_share,28.57,percent,medium
5,5802,Valparaíso,Limache,transport_logistics_employment,9.68,percent,low
5,5803,Valparaíso,Olmué,electricity_access,100.0,percent,very low
5,5803,Valparaíso,Olmué,home_ownership,77.78,percent,high
5,5803,Valparaíso,Olmué,industry_construction_employment,40.0,percent,very high
5,5803,Valparaíso,Olmué,renter_share,11.11,percent,very low
5,5803,Valparaíso,Olmué,transport_logistics_employment,0.0,percent,very low
5,5804,Valparaíso,Villa Alemana,electricity_access,100.0,percent,very low
5,5804,Valparaíso,Villa Alemana,home_ownership,69.14,percent,medium
5,5804,Valparaíso,Villa Alemana,industry_construction_employment,16.05,percent,low
5,5804,Valparaíso,Villa Alemana,renter_share,22.22,percent,medium
5,5804,Valparaíso,Villa Alemana,transport_logistics_employment,12.35,percent,medium
6,6101,Libertador General Bernardo O'Higgins,Rancagua,electricity_access,100.0,percent,very low
6,6101,Libertador General Bernardo O'Higgins,Rancagua,home_ownership,69.23,percent,medium
6,6101,Libertador General Bernardo O'Higgins,Rancagua,industry_construction_employment,25.71,percent,high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,renter_share,22.31,percent,medium
6,6101,Libertador General Bernardo O'Higgins,Rancagua,transport_logistics_employment,3.57,percent,very low
6,6102,Libertador General Bernardo O'Higgins,Codegua,electricity_access,100.0,percent,very low
6,6102,Libertador General Bernardo O'Higgins,Codegua,home_ownership,100.0,percent,very high
6,6102,Libertador General Bernardo O'Higgins,Codegua,industry_construction_employment,0.0,percent,very low
6,6102,Libertador General Bernardo O'Higgins,Codegua,renter_share,0.0,percent,very low
6,6102,Libertador General Bernardo O'Higgins,Codegua,transport_logistics_employment,0.0,percent,very low
6,6103,Libertador General Bernardo O'Higgins,Coinco,electricity_access,100.0,percent,very low
6,6103,Libertador General Bernardo O'Higgins,Coinco,home_ownership,90.91,percent,very high
6,6103,Libertador General Bernardo O'Higgins,Coinco,industry_construction_employment,16.67,percent,medium
6,6103,Libertador General Bernardo O'Higgins,Coinco,renter_share,0.0,percent,very low
6,6103,Libertador General Bernardo O'Higgins,Coinco,transport_logistics_employment,0.0,percent,very low
6,6104,Libertador General Bernardo O'Higgins,Coltauco,home_ownership,75.0,percent,high
6,6104,Libertador General Bernardo O'Higgins,Coltauco,industry_construction_employment,0.0,percent,very low
6,6104,Libertador General Bernardo O'Higgins,Coltauco,renter_share,12.5,percent,low
6,6104,Libertador General Bernardo O'Higgins,Coltauco,transport_logistics_employment,0.0,percent,very low
6,6105,Libertador General Bernardo O'Higgins,Doñihue,electricity_access,100.0,percent,very low
6,6105,Libertador General Bernardo O'Higgins,Doñihue,home_ownership,56.25,percent,low
6,6105,Libertador General Bernardo O'Higgins,Doñihue,industry_construction_employment,26.09,percent,high
6,6105,Libertador General Bernardo O'Higgins,Doñihue,renter_share,12.5,percent,low
6,6105,Libertador General Bernardo O'Higgins,Doñihue,transport_logistics_employment,0.0,percent,very low
6,6106,Libertador General Bernardo O'Higgins,Graneros,electricity_access,100.0,percent,very low
6,6106,Libertador General Bernardo O'Higgins,Graneros,home_ownership,76.47,percent,high
6,6106,Libertador General Bernardo O'Higgins,Graneros,industry_construction_employment,25.0,percent,high
6,6106,Libertador General Bernardo O'Higgins,Graneros,renter_share,5.88,percent,very low
6,6106,Libertador General Bernardo O'Higgins,Graneros,transport_logistics_employment,8.33,percent,low
6,6107,Libertador General Bernardo O'Higgins,Las Cabras,electricity_access,100.0,percent,very low
